     455    1.800    5.000  120.000     -150.5202964
     456    1.800    5.000  130.000     -150.5202574
     457    1.800    5.000  140.000     -150.5202236
     458    1.800    5.000  150.000     -150.5201997
     459    1.800    5.000  160.000     -150.5201813
     460    1.800    5.000  170.000     -150.5201674
     461    1.800    5.000  179.990     -150.5201621
       0    0.000    0.000    0.000        0.0000000
     462    1.800    6.000    0.010     -150.5173265
     463    1.800    6.000   10.000     -150.5176615
     464    1.800    6.000   20.000     -150.5184443
     465    1.800    6.000   30.000     -150.5192793
     466    1.800    6.000   40.000     -150.5199318
     467    1.800    6.000   50.000     -150.5203513
     468    1.800    6.000   60.000     -150.5205848
     469    1.800    6.000   70.000     -150.5206972
     470    1.800    6.000   81.370     -150.5207434
     471    1.800    6.000   90.000     -150.5207489
     472    1.800    6.000  100.000     -150.5207389
     473    1.800    6.000  110.000     -150.5207204
     474    1.800    6.000  120.000     -150.5207022
     475    1.800    6.000  130.000     -150.5206905
     476    1.800    6.000  140.000     -150.5206874
     477    1.800    6.000  150.000     -150.5206906
     478    1.800    6.000  160.000     -150.5206962
     479    1.800    6.000  170.000     -150.5207005
     480    1.800    6.000  179.990     -150.5207023
       0    0.000    0.000    0.000        0.0000000
     481    1.800    7.000    0.010     -150.5203962
     482    1.800    7.000   10.000     -150.5204324
     483    1.800    7.000   20.000     -150.5205144
     484    1.800    7.000   30.000     -150.5205986
     485    1.800    7.000   40.000     -150.5206652
     486    1.800    7.000   50.000     -150.5207078
     487    1.800    7.000   60.000     -150.5207239
     488    1.800    7.000   70.000     -150.5207194
     489    1.800    7.000   82.610     -150.5207019
     490    1.800    7.000   90.000     -150.5206914
     491    1.800    7.000  100.000     -150.5206792
     492    1.800    7.000  110.000     -150.5206695
     493    1.800    7.000  120.000     -150.5206624
     494    1.800    7.000  130.000     -150.5206576
     495    1.800    7.000  140.000     -150.5206555
     496    1.800    7.000  150.000     -150.5206568
     497    1.800    7.000  160.000     -150.5206610
     498    1.800    7.000  170.000     -150.5206651
     499    1.800    7.000  179.990     -150.5206669
       0    0.000    0.000    0.000        0.0000000
     500    1.800    8.000    0.010     -150.5207076
     501    1.800    8.000   10.000     -150.5207043
     502    1.800    8.000   20.000     -150.5206950
     503    1.800    8.000   30.000     -150.5206837
     504    1.800    8.000   40.000     -150.5206743
     505    1.800    8.000   50.000     -150.5206645
     506    1.800    8.000   60.000     -150.5206525
     507    1.800    8.000   70.000     -150.5206399
     508    1.800    8.000   83.540     -150.5206259
     509    1.800    8.000   90.000     -150.5206211
     510    1.800    8.000  100.000     -150.5206155
     511    1.800    8.000  110.000     -150.5206117
     512    1.800    8.000  120.000     -150.5206088
     513    1.800    8.000  130.000     -150.5206067
     514    1.800    8.000  140.000     -150.5206055
     515    1.800    8.000  150.000     -150.5206057
     516    1.800    8.000  160.000     -150.5206072
     517    1.800    8.000  170.000     -150.5206089
     518    1.800    8.000  179.990     -150.5206096
       0    0.000    0.000    0.000        0.0000000
     519    1.800   10.000    0.010     -150.5206009
     520    1.800   10.000   10.000     -150.5205988
     521    1.800   10.000   20.000     -150.5205940
     522    1.800   10.000   30.000     -150.5205886
     523    1.800   10.000   40.000     -150.5205837
     524    1.800   10.000   50.000     -150.5205791
     525    1.800   10.000   60.000     -150.5205749
     526    1.800   10.000   70.000     -150.5205713
     527    1.800   10.000   84.840     -150.5205670
     528    1.800   10.000   90.000     -150.5205659
     529    1.800   10.000  100.000     -150.5205641
     530    1.800   10.000  110.000     -150.5205627
     531    1.800   10.000  120.000     -150.5205618
     532    1.800   10.000  130.000     -150.5205611
     533    1.800   10.000  140.000     -150.5205605
     534    1.800   10.000  150.000     -150.5205599
     535    1.800   10.000  160.000     -150.5205594
     536    1.800   10.000  170.000     -150.5205590
     537    1.800   10.000  179.990     -150.5205589
       0    0.000    0.000    0.000        0.0000000
     538    1.800   12.000    0.010     -150.5205570
     539    1.800   12.000   10.000     -150.5205569
     540    1.800   12.000   20.000     -150.5205565
     541    1.800   12.000   30.000     -150.5205558
     542    1.800   12.000   40.000     -150.5205547
     543    1.800   12.000   50.000     -150.5205534
     544    1.800   12.000   60.000     -150.5205520
     545    1.800   12.000   70.000     -150.5205508
     546    1.800   12.000   85.700     -150.5205494
     547    1.800   12.000   90.000     -150.5205491
     548    1.800   12.000  100.000     -150.5205487
     549    1.800   12.000  110.000     -150.5205484
     550    1.800   12.000  120.000     -150.5205482
     551    1.800   12.000  130.000     -150.5205481
     552    1.800   12.000  140.000     -150.5205480
     553    1.800   12.000  150.000     -150.5205479
     554    1.800   12.000  160.000     -150.5205478
     555    1.800   12.000  170.000     -150.5205477
     556    1.800   12.000  179.990     -150.5205477
       0    0.000    0.000    0.000        0.0000000
     557    1.800   15.000    0.010     -150.5205451
     558    1.800   15.000   10.000     -150.5205451
     559    1.800   15.000   20.000     -150.5205449
     560    1.800   15.000   30.000     -150.5205447
     561    1.800   15.000   40.000     -150.5205444
     562    1.800   15.000   50.000     -150.5205442
     563    1.800   15.000   60.000     -150.5205439
     564    1.800   15.000   70.000     -150.5205437
     565    1.800   15.000   86.560     -150.5205435
     566    1.800   15.000   90.000     -150.5205435
     567    1.800   15.000  100.000     -150.5205434
     568    1.800   15.000  110.000     -150.5205433
