#F isf_Hubbell.dat
#D Wed Oct 16 15:08:05 2002
#UISFTYPE TABLE ; TABLE OR TABLE_NOR OR PARAMETRIZATION?
#UT Inelastic scattering functions
#UIDL xisf
#C  This file has been created using isf_hubbell.pro
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#UD  Inelastic scattering functions
#UD
#UD  This file contains non-relativistic inelastic scattering functions
#UD  calculated by Hubbell et al., versus X=sin(theta)/lambda in A^(-1)
#UD  
#UD  
#UD  Reference: 
#UD  J H Hubbell, W J Veigele, E A Briggs, R T Brown, D T Cromer, 
#UD  and R J Howerton, 
#UD  "Atomic form factors, incoherent scattering functions, and photon
#UD   scattering cross sections"
#UD  J. Phys. Chem. Ref. Data, Vol. 4, No. 3, 1975, pag 471
#UD  
#UD  This data has been obtained from the RTAB database:
#UD  L. Kissel, Radiation physics and chemistry 59 (2000) 185-200
#UD  available at:
#UD   ftp://www-phys.llnl.gov/pub/rayleigh/RTAB/data_NR/
#UD
#UD  The following two arrays are stored:
#UD     Column 1: X(1/A) = sin(theta)/lambda
#UD     Column 2: isf = inelastic scattering function
#UD
#UD
#S  1 H 
#N 2
#L X(1/A)  isf
3.00000E-01 1.36240E+00
3.12500E-01 1.40860E+00
3.25000E-01 1.45190E+00
3.34380E-01 1.48250E+00
3.43750E-01 1.51160E+00
3.50780E-01 1.53240E+00
3.71880E-01 1.59010E+00
3.75390E-01 1.59900E+00
4.00000E-01 1.65660E+00
4.25000E-01 1.70670E+00
4.43750E-01 1.73940E+00
4.62500E-01 1.76870E+00
4.71880E-01 1.78200E+00
5.00000E-01 1.81750E+00
5.25000E-01 1.84400E+00
5.50000E-01 1.86660E+00
5.62500E-01 1.87660E+00
6.00000E-01 1.90230E+00
6.43750E-01 1.92520E+00
6.75000E-01 1.93810E+00
6.81250E-01 1.94030E+00
7.00000E-01 1.94670E+00
7.50000E-01 1.96020E+00
8.00000E-01 1.97020E+00
8.50000E-01 1.97740E+00
9.00000E-01 1.98290E+00
9.50000E-01 1.98690E+00
1.00000E+00 1.98990E+00
1.06250E+00 1.99270E+00
1.14450E+00 1.99510E+00
1.21480E+00 1.99650E+00
1.25000E+00 1.99710E+00
1.35940E+00 1.99810E+00
1.45310E+00 1.99880E+00
1.50000E+00 1.99900E+00
1.62500E+00 1.99930E+00
1.71880E+00 1.99940E+00
1.85940E+00 1.99970E+00
2.00000E+00 1.99990E+00
2.12500E+00 1.99990E+00
2.31250E+00 2.00000E+00
2.50000E+00 2.00000E+00
2.87500E+00 2.00000E+00
3.00000E+00 2.00000E+00
3.50000E+00 2.00000E+00
4.00000E+00 2.00000E+00
5.00000E+00 2.00000E+00
6.00000E+00 2.00000E+00
7.00000E+00 2.00000E+00
8.00000E+00 2.00000E+00
1.00000E+01 2.00000E+00
1.50000E+01 2.00000E+00
2.00000E+01 2.00000E+00
5.00000E+01 2.00000E+00
8.00000E+01 2.00000E+00
1.00000E+02 2.00000E+00
1.83860E+02 2.00000E+00
2.62810E+02 2.00000E+00
3.08890E+02 2.00000E+00
3.95280E+02 2.00000E+00
5.03940E+02 2.00000E+00
5.94880E+02 2.00000E+00
6.96160E+02 2.00000E+00
8.04680E+02 2.00000E+00
9.34890E+02 2.00000E+00
1.00000E+03 2.00000E+00
1.17140E+03 2.00000E+00
1.36540E+03 2.00000E+00
1.70670E+03 2.00000E+00
2.04860E+03 2.00000E+00
2.52170E+03 2.00000E+00
3.35790E+03 2.00000E+00
4.68190E+03 2.00000E+00
6.33390E+03 2.00000E+00
8.34870E+03 2.00000E+00
1.31660E+04 2.00000E+00
1.95920E+04 2.00000E+00
3.59790E+04 2.00000E+00
8.26120E+04 2.00000E+00
2.87420E+05 2.00000E+00
1.00000E+06 2.00000E+00
2.05350E+07 2.00000E+00
1.00000E+09 2.00000E+00
#S  3 Li
#N 2
#L X(1/A)  isf
0.00000E+00 0.00000E+00
1.00000E-03 2.61690E-04
5.00000E-03 6.60000E-03
7.18750E-03 1.37360E-02
9.06250E-03 2.18190E-02
1.00000E-02 2.65000E-02
1.50000E-02 5.84750E-02
1.81250E-02 8.46460E-02
2.00000E-02 1.02200E-01
2.50000E-02 1.54490E-01
3.00000E-02 2.16400E-01
3.25000E-02 2.49550E-01
3.62500E-02 3.00960E-01
3.75000E-02 3.18490E-01
4.00000E-02 3.54100E-01
4.43750E-02 4.17670E-01
4.75000E-02 4.63440E-01
4.81250E-02 4.72550E-01
5.00000E-02 4.99800E-01
5.25000E-02 5.35670E-01
5.68750E-02 5.96890E-01
5.87500E-02 6.22470E-01
6.01560E-02 6.41330E-01
6.50780E-02 7.05080E-01
6.62500E-02 7.19740E-01
7.00000E-02 7.65200E-01
7.50000E-02 8.22110E-01
7.87500E-02 8.61690E-01
8.00000E-02 8.74270E-01
8.43750E-02 9.15760E-01
9.00000E-02 9.62900E-01
9.75000E-02 1.01620E+00
1.00000E-01 1.03280E+00
1.12500E-01 1.11100E+00
1.18750E-01 1.14430E+00
1.25000E-01 1.17210E+00
1.31250E-01 1.19370E+00
1.43750E-01 1.22850E+00
1.50000E-01 1.24580E+00
1.62500E-01 1.28610E+00
1.75000E-01 1.32970E+00
2.00000E-01 1.41760E+00
2.25000E-01 1.51000E+00
2.50000E-01 1.60520E+00
2.75000E-01 1.70100E+00
3.00000E-01 1.79530E+00
3.25000E-01 1.88740E+00
3.43750E-01 1.95480E+00
3.71880E-01 2.05140E+00
3.75000E-01 2.06190E+00
4.00000E-01 2.14280E+00
4.25000E-01 2.21860E+00
4.50000E-01 2.28980E+00
4.57810E-01 2.31070E+00
4.85940E-01 2.38300E+00
5.00000E-01 2.41660E+00
5.34380E-01 2.49220E+00
5.50000E-01 2.52370E+00
5.71880E-01 2.56470E+00
6.00000E-01 2.61290E+00
6.25000E-01 2.65120E+00
6.62500E-01 2.70230E+00
6.75000E-01 2.71760E+00
